country,latitude,longitude,postcode,countryCodeAlpha2,countryCodeAlpha3
USA,42.9761,-90.1413,53595,US,USA
USA,42.5557,-88.2969,53159,US,USA
USA,44.7802,-89.2478,54429,US,USA
USA,42.7294,-89.0301,53547,US,USA
USA,39.2852,-80.3853,26306,US,USA
USA,39.3159,-77.8772,25410,US,USA
USA,38.3498,-81.6326,25350,US,USA
USA,37.3752,-81.6539,24829,US,USA
USA,50.3776,9.9109,09026,US,USA
USA,50,8.6667,09057,US,USA
USA,49.5,8.5,09086,US,USA
USA,51.2217,6.7762,09233,US,USA
USA,52.369,-0.2601,09469,US,USA
USA,40.8522,14.2681,09625,US,USA
USA,45.5467,11.5475,09629,US,USA
USA,36.6255,-6.3622,09644,US,USA
USA,26.2886,50.114,09775,US,USA
USA,26.2886,50.114,09804,US,USA
USA,26.2886,50.114,09808,US,USA
USA,6.3005,-10.7969,09813,US,USA
USA,30.0626,31.2497,09839,US,USA
USA,26.2886,50.114,09880,US,USA
USA,10.488,-66.8792,34037,US,USA
USA,37.8747,127.7342,96208,US,USA
USA,15.15,120.5833,96410,US,USA
USA,15.15,120.5833,96432,US,USA
USA,16.6159,120.3166,96447,US,USA
USA,14.7944,120.2714,96450,US,USA
USA,22.2783,114.1747,96522,US,USA
USA,31.6948,-106.3,88519,US,USA
USA,31.6948,-106.3,88527,US,USA
USA,31.6948,-106.3,88535,US,USA
USA,31.6948,-106.3,88562,US,USA
USA,31.6948,-106.3,88582,US,USA
USA,29.6197,-95.6349,77487,US,USA
USA,29.834,-95.4342,77243,US,USA
USA,29.834,-95.4342,77274,US,USA
USA,29.834,-95.4342,77299,US,USA
USA,30.086,-94.1018,77725,US,USA
USA,28.679,-100.4784,78853,US,USA
USA,31.6046,-94.6641,75963,US,USA
USA,27.777,-97.4632,78467,US,USA
USA,32.0028,-94.7129,75680,US,USA
USA,32.4487,-99.7331,79604,US,USA
USA,30.3264,-97.7713,78708,US,USA
USA,30.3162,-97.8588,78716,US,USA
USA,30.7415,-97.5891,78673,US,USA
USA,40.5622,-111.9297,84009,US,USA
USA,40.6681,-111.9083,84091,US,USA
USA,40.6681,-111.9083,84110,US,USA
USA,40.6681,-111.9083,84141,US,USA
USA,37.3185,-78.7658,23939,US,USA
USA,38.8808,-77.1129,22227,US,USA
USA,37.3105,-79.7898,24178,US,USA
USA,37.7529,-79.8189,24438,US,USA
USA,37.288,-82.0274,24658,US,USA
USA,38.8318,-77.2888,22160,US,USA
USA,37.7935,-76.5508,22528,US,USA
USA,39.1157,-77.5636,20178,US,USA
USA,37.1742,-80.3957,24111,US,USA
USA,64.871,-148.0949,99725,US,USA
USA,61.5313,-149.4784,99687,US,USA
USA,31.0158,-87.4972,36504,US,USA
USA,33.5446,-86.9292,35021,US,USA
USA,33.5446,-86.9292,35294,US,USA
USA,33.5446,-86.9292,35298,US,USA
USA,33.2045,-87.527,35403,US,USA
USA,36.3729,-94.2088,72716,US,USA
USA,35.7792,-90.766,72405,US,USA
USA,33.9118,-92.4246,71748,US,USA
USA,35.9201,-89.7981,72310,US,USA
USA,35.2032,-91.6064,72178,US,USA
USA,33.4484,-112.074,85062,US,USA
USA,35.1478,-114.5683,86439,US,USA
USA,32.2338,-110.95,85721,US,USA
USA,33.405,-111.547,85178,US,USA
USA,31.532,-110.9093,85628,US,USA
USA,38.8,-120.8891,95613,US,USA
USA,36.7464,-119.6397,93709,US,USA
USA,36.7464,-119.6397,93745,US,USA
USA,36.3275,-119.6457,93232,US,USA
USA,34.0522,-118.2437,90076,US,USA
USA,34.0736,-118.4004,90209,US,USA
USA,34.1478,-118.1445,91126,US,USA
USA,34.4889,-118.6229,91310,US,USA
USA,34.3917,-118.5426,91383,US,USA
USA,34.0953,-118.127,91804,US,USA
USA,37.9735,-122.5311,94913,US,USA
USA,33.9143,-117.9547,90632,US,USA
USA,33.6942,-117.8126,92623,US,USA
USA,33.8753,-117.5664,92877,US,USA
USA,38.5816,-121.4944,94203,US,USA
USA,38.5816,-121.4944,94211,US,USA
USA,38.5816,-121.4944,94230,US,USA
USA,38.5816,-121.4944,94237,US,USA
USA,38.5816,-121.4944,94239,US,USA
USA,38.5816,-121.4944,94259,US,USA
USA,34.1083,-117.2898,92413,US,USA
USA,33.1581,-117.3506,92013,US,USA
USA,33.1959,-117.3795,92051,US,USA
USA,37.7749,-122.4194,94141,US,USA
USA,40.4775,-104.9014,80551,US,USA
USA,41.7918,-72.7188,06030,US,USA
USA,41.3657,-72.9275,06504,US,USA
USA,41.2996,-72.9188,06540,US,USA
USA,38.8933,-77.0146,20050,US,USA
USA,38.8933,-77.0146,20076,US,USA
USA,38.8933,-77.0146,20350,US,USA
USA,38.8933,-77.0146,20429,US,USA
USA,38.8959,-77.0211,20436,US,USA
USA,38.8932,-77.049,20522,US,USA
USA,38.8981,-77.0177,20548,US,USA
USA,30.2345,-85.692,32406,US,USA
USA,26.1223,-80.1434,33338,US,USA
USA,30.3449,-81.6831,32232,US,USA
USA,30.3449,-81.6831,32238,US,USA
USA,30.4124,-87.2035,32520,US,USA
USA,27.9797,-82.3065,33550,US,USA
USA,27.872,-82.4388,33633,US,USA
USA,27.872,-82.4388,33673,US,USA
USA,27.872,-82.4388,33674,US,USA
USA,27.8359,-80.4931,32957,US,USA
USA,28.8111,-81.6536,32756,US,USA
USA,26.5529,-81.9486,33932,US,USA
USA,26.3398,-81.7787,34133,US,USA
USA,25.7743,-80.1937,33234,US,USA
USA,30.742,-86.6552,32537,US,USA
USA,28.5663,-81.2608,32853,US,USA
USA,28.5663,-81.2608,32891,US,USA
USA,28.3047,-81.4167,34742,US,USA
USA,26.3587,-80.0831,33481,US,USA
USA,27.144,-82.4645,34274,US,USA
USA,27.3364,-82.5307,34276,US,USA
USA,29.2108,-81.0228,32121,US,USA
USA,30.7056,-86.0314,32422,US,USA
USA,34.2442,-84.8457,30123,US,USA
USA,32.8067,-83.6913,31205,US,USA
USA,32.8407,-83.6324,31294,US,USA
USA,33.6534,-85.1362,30109,US,USA
USA,31.9714,-81.0716,31414,US,USA
USA,33.8913,-84.0746,30356,US,USA
USA,34.6766,-83.4358,30580,US,USA
USA,21.306,-157.8587,96802,US,USA
USA,21.9977,-159.3592,96715,US,USA
USA,42.4698,-92.3095,50614,US,USA
USA,41.6611,-91.5302,52243,US,USA
USA,41.6727,-93.5722,50302,US,USA
USA,41.6727,-93.5722,50362,US,USA
USA,42.345,-96.0875,51015,US,USA
USA,43.6135,-116.2035,83728,US,USA
USA,41.885,-87.7845,60303,US,USA
USA,41.837,-87.685,60682,US,USA
USA,41.8397,-88.0887,60199,US,USA
USA,41.7606,-88.3201,60572,US,USA
USA,42.3248,-88.4525,60039,US,USA
USA,42.3254,-89.1705,61125,US,USA
USA,42.3254,-89.1705,61130,US,USA
USA,41.0938,-85.0707,46853,US,USA
USA,39.7684,-86.158,46266,US,USA
USA,37.9971,-87.575,47733,US,USA
USA,37.9971,-87.575,47735,US,USA
USA,37.9623,-87.5055,47750,US,USA
USA,38.9536,-94.7336,66250,US,USA
USA,39.0429,-95.7697,66647,US,USA
USA,39.1142,-94.6275,66117,US,USA
USA,37.9885,-85.7159,40166,US,USA
USA,37.9901,-84.1797,40392,US,USA
USA,38.189,-85.6768,40283,US,USA
USA,37.5829,-83.6471,41368,US,USA
USA,37.914,-83.2338,41477,US,USA
USA,37.3313,-83.387,40981,US,USA
USA,37.283,-83.3212,41778,US,USA
USA,37.092,-84.6041,42502,US,USA
USA,39.47,-77.3921,21709,US,USA
USA,39.144,-77.2076,20848,US,USA
USA,38.9907,-77.0261,20916,US,USA
USA,43.6615,-70.2553,04112,US,USA
USA,44.4141,-69.7519,04332,US,USA
USA,42.2464,-85.0045,49018,US,USA
USA,42.7325,-84.5555,48901,US,USA
USA,42.7325,-84.5587,48922,US,USA
USA,42.7325,-84.5555,48980,US,USA
USA,43.6406,-84.8474,48804,US,USA
USA,42.4895,-83.1446,48068,US,USA
USA,44.8055,-93.7665,55550,US,USA
USA,44.8055,-93.7665,55553,US,USA
USA,46.8739,-96.7695,56563,US,USA
USA,44.9402,-93.5927,55361,US,USA
USA,44.98,-93.2638,55458,US,USA
USA,45.0159,-93.4719,55597,US,USA
USA,36.0937,-90.0134,63875,US,USA
USA,39.0997,-94.5786,64180,US,USA
USA,38.7839,-90.4812,63302,US,USA
USA,38.6531,-90.2435,63199,US,USA
USA,30.4032,-89.4982,39521,US,USA
USA,30.4032,-89.4982,39529,US,USA
USA,32.2988,-90.1848,39205,US,USA
USA,34.6959,-89.8288,38638,US,USA
USA,45.6361,-111.0647,59772,US,USA
USA,46.6672,-111.9689,59604,US,USA
USA,46.5927,-112.0361,59626,US,USA
USA,45.7833,-108.5007,59114,US,USA
USA,35.1037,-77.0759,28561,US,USA
USA,35.9029,-80.257,27374,US,USA
USA,36.0726,-79.792,27417,US,USA
USA,36.0726,-79.792,27498,US,USA
USA,40.7357,-74.1724,07188,US,USA
USA,40.5655,-74.9389,08868,US,USA
USA,40.2796,-74.3343,07763,US,USA
USA,41.0559,-74.8629,07855,US,USA
USA,35.023,-106.8556,87151,US,USA
USA,39.1668,-84.5382,45222,US,USA
USA,38.5367,-82.5327,45675,US,USA
USA,41.6782,-83.4972,43666,US,USA
USA,41.1698,-81.3124,44211,US,USA
USA,35.6193,-97.9796,73022,US,USA
USA,35.5514,-97.4075,73113,US,USA
USA,35.5514,-97.4075,73194,US,USA
USA,36.8341,-94.877,74355,US,USA
USA,36.0526,-95.7908,74013,US,USA
USA,36.1398,-96.0297,74121,US,USA
USA,45.5235,-122.6762,97240,US,USA
USA,45.4871,-122.8037,97075,US,USA
USA,45.5387,-122.9636,97129,US,USA
USA,39.8906,-77.3566,17310,US,USA
USA,40.4344,-80.0248,15259,US,USA
USA,41.7051,-76.8283,16910,US,USA
USA,41.6145,-76.8672,17735,US,USA
USA,40.9211,-79.9276,16018,US,USA
USA,40.0796,-75.56,19432,US,USA
USA,40.8251,-78.3511,16698,US,USA
USA,41.8906,-80.3665,16475,US,USA
USA,40.4025,-77.967,16660,US,USA
USA,40.1257,-76.0033,17528,US,USA
USA,40.496,-77.7237,17054,US,USA
USA,40.2119,-75.3559,19451,US,USA
USA,40.0018,-75.1179,19019,US,USA
USA,40.7462,-77.2094,17843,US,USA
USA,40.3198,-79.5034,15619,US,USA
USA,41.8793,-71.5894,02829,US,USA
USA,34.1788,-82.1631,29647,US,USA
USA,35.5595,-85.9925,37382,US,USA
USA,35.0456,-85.3097,37401,US,USA
USA,35.356,-88.8269,38377,US,USA
USA,35.6151,-87.0353,38402,US,USA
USA,35.1693,-89.9904,37501,US,USA
USA,35.1495,-90.049,38173,US,USA
USA,35.2017,-89.9715,38182,US,USA
USA,36.3158,-82.3838,37605,US,USA
USA,35.9251,-86.8689,37065,US,USA
USA,30.6521,-96.341,77843,US,USA
USA,32.7673,-96.7776,75266,US,USA
USA,32.5835,-106.7714,88013,US,USA
USA,32.7574,-108.0075,88036,US,USA
USA,36.1579,-114.934,89037,US,USA
USA,36.175,-115.1372,89137,US,USA
USA,36.1725,-115.1414,89162,US,USA
USA,39.5349,-119.7527,89435,US,USA
USA,39.5224,-119.8353,89505,US,USA
USA,39.5296,-119.8138,89520,US,USA
USA,42.6526,-73.7562,12230,US,USA
USA,42.6526,-73.7562,12244,US,USA
USA,42.1557,-79.4122,14785,US,USA
USA,42.8072,-78.6676,14140,US,USA
USA,42.9912,-78.3122,14056,US,USA
USA,43.286,-77.6843,14642,US,USA
USA,43.1548,-77.6156,14651,US,USA
USA,40.8007,-73.7285,11027,US,USA
USA,43.0214,-76.1977,13089,US,USA
USA,43.4834,-76.315,13121,US,USA
USA,40.7934,-73.4151,11760,US,USA
USA,32.6076,-93.7526,71154,US,USA
USA,29.9546,-90.0751,70150,US,USA
USA,29.9546,-90.0751,70152,US,USA
USA,29.9546,-90.0751,70153,US,USA
USA,29.9546,-90.0751,70160,US,USA
USA,29.9546,-90.0751,70190,US,USA
USA,31.3224,-92.4343,71359,US,USA
USA,41.7562,-71.0671,02714,US,USA
USA,42.7711,-71.1221,01831,US,USA
USA,42.6472,-71.1842,05544,US,USA
USA,42.1707,-72.6048,01116,US,USA
USA,42.0098,-70.962,02337,US,USA
USA,42.2626,-71.8023,01614,US,USA
USA,37.3894,-121.8868,95101,US,USA
USA,37.3378,-121.8908,95106,US,USA
USA,37.3103,-122.0093,95170,US,USA
USA,37.3338,-121.8894,95196,US,USA
USA,40.7352,-122.1944,96070,US,USA
USA,34.1458,-118.8056,91359,US,USA
USA,39.7462,-104.9913,80259,US,USA
USA,39.0896,-103.8188,80841,US,USA
USA,38.8339,-104.8214,80970,US,USA
USA,41.3948,-73.454,06813,US,USA
USA,41.7637,-72.6851,06132,US,USA
USA,41.7637,-72.6851,06152,US,USA
USA,41.7637,-72.6851,06167,US,USA
USA,41.7918,-72.7188,06176,US,USA
USA,42.032,-73.4038,06079,US,USA
USA,41.5565,-72.6582,06459,US,USA
USA,41.3082,-72.9282,06521,US,USA
USA,41.5582,-73.0515,06723,US,USA
USA,41.8473,-72.0253,06230,US,USA
USA,38.8933,-77.0146,20059,US,USA
USA,38.8933,-77.0146,20289,US,USA
USA,38.8951,-77.0369,20355,US,USA
USA,38.884,-77.0221,20414,US,USA
USA,38.8933,-77.0146,20424,US,USA
USA,38.8933,-77.0146,20439,US,USA
USA,38.8847,-77.0252,20447,US,USA
USA,38.8933,-77.0146,20591,US,USA
USA,39.5645,-75.597,19880,US,USA
USA,39.7459,-75.5466,19885,US,USA
USA,28.0836,-80.6081,32912,US,USA
USA,26.0112,-80.1495,33081,US,USA
USA,26.0112,-80.1495,33083,US,USA
USA,25.9412,-81.7184,34146,US,USA
USA,30.3322,-81.6557,32255,US,USA
USA,29.585,-81.2078,32143,US,USA
USA,27.9378,-82.2859,33509,US,USA
USA,27.9475,-82.4584,33672,US,USA
USA,27.4995,-82.7099,34218,US,USA
USA,27.4054,-82.5435,34270,US,USA
USA,25.7743,-80.1937,33124,US,USA
USA,25.7743,-80.1937,33256,US,USA
USA,30.6233,-81.5902,32041,US,USA
USA,28.6278,-81.3631,32794,US,USA
USA,28.5383,-81.3792,32897,US,USA
USA,26.7153,-80.0534,33419,US,USA
USA,26.5253,-80.0664,33474,US,USA
USA,28.3101,-82.2478,33526,US,USA
USA,27.6993,-81.9494,33835,US,USA
USA,27.2939,-80.3503,34985,US,USA
USA,28.9489,-81.2987,32774,US,USA
USA,34.174,-84.5013,30142,US,USA
USA,33.8913,-84.0746,30333,US,USA
USA,33.749,-84.388,30392,US,USA
USA,33.8444,-84.4741,31192,US,USA
USA,34.0256,-84.1304,30095,US,USA
USA,32.491,-84.8741,31917,US,USA
USA,32.491,-84.8741,31998,US,USA
USA,19.5935,-155.438,96718,US,USA
USA,41.8401,-94.9812,50110,US,USA
USA,42.3831,-93.2506,50259,US,USA
USA,41.6727,-93.5722,50306,US,USA
USA,41.6727,-93.5722,50308,US,USA
USA,41.6727,-93.5722,50360,US,USA
USA,43.7071,-116.6208,83652,US,USA
USA,42.0411,-87.6901,60204,US,USA
USA,41.8119,-87.6873,60687,US,USA
USA,41.9125,-88.1348,60197,US,USA
USA,39.854,-88.9815,62525,US,USA
USA,40.692,-89.5887,61629,US,USA
USA,39.7495,-89.606,62756,US,USA
USA,39.8017,-89.6437,62757,US,USA
USA,40.5053,-87.4542,47984,US,USA
USA,38.2259,-86.4908,47174,US,USA
USA,39.5742,-86.8653,46170,US,USA
USA,37.978,-87.6008,47721,US,USA
USA,38.0624,-87.2452,47629,US,USA
USA,37.2539,-86.6817,42201,US,USA
USA,38.2341,-84.8748,40618,US,USA
USA,38.189,-85.6768,40269,US,USA
USA,38.2542,-85.7594,40289,US,USA
USA,37.0114,-83.4553,40803,US,USA
USA,37.5545,-84.2083,40405,US,USA
USA,38.8336,-76.8777,20703,US,USA
USA,39.0348,-76.9075,20704,US,USA
USA,38.8336,-76.8777,20749,US,USA
USA,44.197,-70.2395,04211,US,USA
USA,43.4061,-70.5733,04094,US,USA
USA,8.786,167.7365,96970,US,USA
USA,42.7325,-84.5587,48929,US,USA
USA,42.1718,-85.6178,49081,US,USA
USA,43.0314,-85.5503,49516,US,USA
USA,42.6148,-83.4469,48387,US,USA
USA,44.8702,-84.6598,49797,US,USA
USA,42.1602,-83.9117,48115,US,USA
USA,42.2399,-83.1508,48123,US,USA
USA,45.0059,-93.1059,55175,US,USA
USA,44.02,-91.6819,55942,US,USA
USA,38.5767,-92.1735,65102,US,USA
USA,38.6531,-90.2435,63157,US,USA
USA,32.3113,-90.3972,39060,US,USA
USA,30.3658,-88.5561,39595,US,USA
USA,31.74,-91.0509,39081,US,USA
USA,30.6669,-89.6734,39457,US,USA
USA,34.3932,-90.2565,38628,US,USA
USA,32.4925,-89.4946,39080,US,USA
USA,48.2989,-113.9497,59921,US,USA
USA,45.7833,-108.5007,59103,US,USA
USA,45.7833,-108.5007,59104,US,USA
USA,35.8829,-80.276,27293,US,USA
USA,36.0661,-79.8067,27412,US,USA
USA,35.831,-81.0076,28699,US,USA
USA,35.0051,-77.5231,28522,US,USA
USA,35.26,-80.8042,28222,US,USA
USA,35.0656,-80.8511,28247,US,USA
USA,35.26,-80.8042,28256,US,USA
USA,36.2854,-76.2133,27906,US,USA
USA,35.8515,-78.6314,27619,US,USA
USA,35.7977,-78.6253,27634,US,USA
USA,35.7977,-78.6253,27661,US,USA
USA,36.4265,-78.0036,27586,US,USA
USA,48.1468,-103.6199,58803,US,USA
USA,41.4333,-96.4981,68026,US,USA
USA,41.0464,-100.7469,69103,US,USA
USA,39.5092,-74.6086,08213,US,USA
USA,39.8676,-75.0946,08099,US,USA
USA,40.2805,-74.712,08601,US,USA
USA,40.2805,-74.712,08604,US,USA
USA,40.4862,-74.4518,08906,US,USA
USA,40.664,-74.2107,07207,US,USA
USA,42.8142,-73.9396,12301,US,USA
USA,41.119,-73.733,10610,US,USA
USA,39.1668,-84.5382,45253,US,USA
USA,39.1668,-84.5382,45270,US,USA
USA,41.6398,-81.4065,44096,US,USA
USA,40.9021,-80.9628,44619,US,USA
USA,39.0856,-81.9214,45720,US,USA
USA,41.1889,-81.6362,44210,US,USA
USA,41.0675,-81.4847,44316,US,USA
USA,35.9001,-95.04,74465,US,USA
USA,34.6381,-99.334,73522,US,USA
USA,35.4654,-97.5218,73125,US,USA
USA,35.4676,-97.5164,73185,US,USA
USA,35.4676,-97.5164,73190,US,USA
USA,35.2245,-96.6706,74818,US,USA
USA,36.1398,-96.0297,74152,US,USA
USA,42.5632,-124.3829,97464,US,USA
USA,40.6534,-80.0795,15096,US,USA
USA,40.4344,-80.0248,15240,US,USA
USA,40.9211,-79.9276,16017,US,USA
USA,41.6596,-80.1576,16388,US,USA
USA,40.297,-76.8764,17107,US,USA
USA,39.934,-75.406,19037,US,USA
USA,40.2044,-76.3464,17521,US,USA
USA,40.509,-75.4471,18060,US,USA
USA,40.1851,-75.42,19430,US,USA
USA,40.2109,-75.2782,19455,US,USA
USA,39.9906,-75.1296,19175,US,USA
USA,40.784,-76.2302,17932,US,USA
USA,40.0086,-76.5972,17405,US,USA
USA,34.201,-79.7847,29502,US,USA
USA,34.7673,-80.6589,29722,US,USA
USA,34.8882,-81.969,29386,US,USA
USA,36.5481,-83.6707,37707,US,USA
USA,35.8596,-86.421,37131,US,USA
USA,35.2673,-89.7687,38014,US,USA
USA,36.1562,-86.3049,37071,US,USA
USA,30.6521,-96.341,77805,US,USA
USA,30.5994,-96.7708,77838,US,USA
USA,31.9874,-98.4298,76468,US,USA
USA,31.5663,-100.0759,76855,US,USA
USA,38.3847,-78.8914,22848,US,USA
USA,38.1847,-77.6626,22412,US,USA
USA,36.6796,-79.8652,24113,US,USA
USA,36.9312,-76.2397,23506,US,USA
USA,37.5538,-77.4603,23282,US,USA
USA,37.5532,-77.4621,23295,US,USA
USA,37.2742,-79.9579,24024,US,USA
USA,36.8529,-75.978,23458,US,USA
USA,44.5047,-72.8853,05490,US,USA
USA,43.8431,-72.1856,05054,US,USA
USA,45.8248,-122.4912,98622,US,USA
USA,47.6267,-122.65,98393,US,USA
USA,47.6536,-117.4317,99215,US,USA
USA,48.7596,-122.4882,98228,US,USA
USA,42.5814,-90.6026,53812,US,USA
USA,44.1761,-89.1146,54976,US,USA
USA,38.4134,-82.2774,25706,US,USA
USA,38.4192,-82.4452,25708,US,USA
USA,38.4192,-82.4452,25710,US,USA
USA,38.3498,-81.6326,25392,US,USA
USA,37.3448,-80.9279,24732,US,USA
USA,37.3662,-81.1026,24739,US,USA
USA,37.7047,-82.2739,25667,US,USA
USA,37.552,-80.5397,24993,US,USA
USA,37.8005,-81.1806,25919,US,USA
USA,37.599,-81.3429,25943,US,USA
USA,38.1105,15.6613,09001,US,USA
USA,50.1155,8.6842,09008,US,USA
USA,48.3569,10.9846,09074,US,USA
USA,49.2231,8.3639,09095,US,USA
USA,49.8472,8.3167,09110,US,USA
USA,49.4804,10.3877,09140,US,USA
USA,50.0826,8.2493,09353,US,USA
USA,64.0049,-22.5624,09728,US,USA
USA,9.3219,-79.8697,34008,US,USA
USA,37.5339,126.9775,96203,US,USA
USA,35.8703,128.5911,96218,US,USA
USA,35.1028,129.0403,96259,US,USA
USA,26.3652,127.7586,96365,US,USA
USA,13.4757,144.7489,96541,US,USA
USA,-33.8678,151.2073,96554,US,USA
USA,-77.846,166.676,96599,US,USA
USA,32.7673,-96.7776,75376,US,USA
USA,31.7587,-106.4869,79946,US,USA
USA,31.7587,-106.4869,79952,US,USA
USA,31.6948,-106.3,88540,US,USA
USA,31.6948,-106.3,88543,US,USA
USA,31.6948,-106.3,88572,US,USA
USA,31.6948,-106.3,88574,US,USA
USA,31.6948,-106.3,88595,US,USA
USA,29.9349,-96.9675,78952,US,USA
USA,29.7633,-95.3633,77210,US,USA
USA,29.834,-95.4342,77218,US,USA
USA,29.834,-95.4342,77220,US,USA
USA,29.834,-95.4342,77268,US,USA
USA,30.1222,-95.5966,77337,US,USA
USA,29.7858,-95.8244,77492,US,USA
USA,29.5699,-95.1066,77508,US,USA
USA,30.086,-94.1018,77710,US,USA
USA,27.5988,-97.462,78347,US,USA
USA,27.777,-97.4632,78468,US,USA
USA,27.7402,-97.5792,78472,US,USA
USA,30.9443,-103.7893,79786,US,USA
USA,32.1959,-94.9065,75658,US,USA
USA,32.7714,-97.2915,76147,US,USA
USA,32.7714,-97.2915,76150,US,USA
USA,30.3264,-97.7713,78774,US,USA
USA,38.8545,-77.052,22244,US,USA
USA,37.3897,-77.5613,23297,US,USA
USA,38.8318,-77.2888,20195,US,USA
USA,38.8743,-77.2269,22082,US,USA
USA,38.9696,-77.3861,22095,US,USA
USA,38.8318,-77.2888,22096,US,USA
USA,39.0853,-77.6452,20102,US,USA
USA,39.0062,-77.4286,20163,US,USA
USA,36.175,-115.1372,89116,US,USA
USA,36.175,-115.1372,89163,US,USA
USA,39.1678,-119.7764,89721,US,USA
USA,42.6526,-73.7562,12257,US,USA
USA,42.4511,-79.4154,14166,US,USA
USA,41.8756,-73.6912,12506,US,USA
USA,41.5824,-73.9363,12537,US,USA
USA,42.7684,-78.8871,14010,US,USA
USA,42.8554,-77.6876,14558,US,USA
USA,40.7548,-73.6018,11815,US,USA
USA,40.7086,-74.0087,10045,US,USA
USA,40.7808,-73.9772,10060,US,USA
USA,40.7808,-73.9772,10130,US,USA
USA,42.7758,-75.0485,13457,US,USA
USA,30.2047,-90.8695,70707,US,USA
USA,32.6076,-93.7526,71163,US,USA
USA,32.0349,-91.7468,71249,US,USA
USA,29.906,-90.1423,70096,US,USA
USA,32.6065,-92.6484,71273,US,USA
USA,29.9546,-90.0751,70179,US,USA
USA,32.4908,-92.1594,71210,US,USA
USA,31.3999,-92.6042,71477,US,USA
USA,41.7562,-71.0671,02783,US,USA
USA,42.707,-71.1631,01842,US,USA
USA,42.1731,-71.9787,01509,US,USA
USA,42.3648,-71.8969,01546,US,USA
USA,33.7066,-85.5099,36261,US,USA
USA,31.2978,-85.9036,36331,US,USA
USA,33.7026,-86.5997,35048,US,USA
USA,34.9387,-87.7714,35617,US,USA
USA,32.1129,-87.9881,36764,US,USA
USA,34.1737,-86.3236,35964,US,USA
USA,32.2334,-86.2085,36124,US,USA
USA,32.8002,-85.8034,36023,US,USA
USA,33.6671,-93.5916,71802,US,USA
USA,33.3837,-93.9096,71840,US,USA
USA,35.3859,-94.3985,72917,US,USA
USA,36.311,-91.597,72525,US,USA
USA,33.3062,-111.8413,85246,US,USA
USA,32.2217,-110.9265,85720,US,USA
USA,32.2217,-110.9265,85728,US,USA
USA,34.5749,-112.4915,86302,US,USA
USA,36.7464,-119.6397,93765,US,USA
USA,36.7464,-119.6397,93774,US,USA
USA,36.7464,-119.6397,93776,US,USA
USA,35.3733,-119.0187,93302,US,USA
USA,35.1871,-117.8854,93504,US,USA
USA,34.0522,-118.2437,90055,US,USA
USA,33.7866,-118.2987,90509,US,USA
USA,33.7678,-118.1994,90833,US,USA
USA,34.2625,-118.427,91333,US,USA
USA,33.7797,-116.4653,92235,US,USA
USA,33.5539,-117.2139,92564,US,USA
USA,38.5816,-121.4944,94209,US,USA
USA,38.5816,-121.4944,94249,US,USA
USA,38.5816,-121.4944,94258,US,USA
USA,38.6026,-121.4475,95852,US,USA
USA,38.5383,-121.5549,95899,US,USA
USA,34.1064,-117.5931,91729,US,USA
USA,34.1083,-117.2898,92406,US,USA
USA,32.7448,-116.9989,91979,US,USA
USA,33.232,-117.3236,92068,US,USA
USA,32.7153,-117.1573,92150,US,USA
USA,32.7153,-117.1573,92159,US,USA
USA,32.7153,-117.1573,92177,US,USA
USA,32.6859,-117.1831,92178,US,USA
USA,37.7749,-122.4194,94161,US,USA
USA,38.1327,-121.2724,95241,US,USA
USA,34.2628,-119.8486,93199,US,USA
USA,40.6579,-122.4273,96089,US,USA
USA,37.6424,-120.9999,95353,US,USA
USA,37.476,-105.8818,81102,US,USA
USA,39.6478,-104.9878,80155,US,USA
USA,39.9205,-105.0867,80038,US,USA
USA,39.7392,-104.9847,80243,US,USA
USA,39.7474,-104.9928,80256,US,USA
USA,39.7379,-104.985,80261,US,USA
USA,38.8339,-104.8214,80931,US,USA
USA,39.4305,-108.0239,81636,US,USA
USA,39.7661,-105.0772,80034,US,USA
USA,61.2181,-149.9003,99520,US,USA
USA,58.3271,-134.4742,99812,US,USA
USA,58.3019,-134.4197,99850,US,USA
USA,33.5446,-86.9292,35297,US,USA
USA,34.734,-86.5229,35809,US,USA
USA,34.734,-86.5229,35812,US,USA
USA,30.6944,-88.0431,36628,US,USA
USA,34.6059,-86.9833,35609,US,USA
USA,32.1468,-85.0738,36851,US,USA
USA,35.8305,-90.7039,72403,US,USA
USA,34.7093,-92.2283,72053,US,USA
USA,34.7695,-92.2671,72115,US,USA
USA,34.7519,-92.3925,72295,US,USA
USA,33.6669,-114.2396,85359,US,USA
USA,33.3024,-111.6969,85236,US,USA
USA,33.3284,-111.327,85117,US,USA
USA,34.5967,-112.4907,86304,US,USA
USA,41.7561,-124.2005,95532,US,USA
USA,38.9352,-119.9676,96156,US,USA
USA,36.8252,-119.7029,93613,US,USA
USA,36.7464,-119.6397,93718,US,USA
USA,40.7965,-124.1737,95534,US,USA
USA,34.0522,-118.2437,90060,US,USA
USA,34.0522,-118.2437,90086,US,USA
USA,33.767,-118.1892,90801,US,USA
USA,33.7678,-118.1994,90835,US,USA
USA,34.1992,-118.1879,91012,US,USA
USA,34.1478,-118.1445,91185,US,USA
USA,34.4436,-118.6095,91385,US,USA
USA,33.6795,-117.7609,92650,US,USA
USA,33.7365,-117.8714,92702,US,USA
USA,33.9533,-117.3962,92521,US,USA
USA,38.5816,-121.4944,94256,US,USA
